,appid,name,developer,publisher,positive,negative,avg_owners,average_forever,average_2weeks,median_forever,median_2weeks,price,ccu,positive_ratio,genre_Action,genre_Strategy,genre_RPG,genre_Indie,genre_Adventure,genre_Sports,genre_Simulation,genre_Early+Access,genre_Ex+Early+Access,genre_Massively,genre_Free
4899,523710,Sword Master VR,Master Indie,Master Indie,146,59,35000,173,0,173,0,199,0,0.7121951219512195,1,0,0,1,0,1,1,0,0,0,0
4900,489260,Brut@l,Stormcloud Games,Rising Star Games,87,37,35000,135,0,135,0,224,1,0.7016129032258065,1,0,0,0,1,0,0,0,0,0,0
4901,457890,TumbleSeed,"Benedict Fritz, Greg Wohlwend, Joel Corelitz, David Laskey, Jenna Blazevich",aeiowu,161,49,35000,18,0,18,0,1499,0,0.7666666666666667,1,0,0,1,1,0,0,0,0,0,0
4902,438320,Rush Rover,radio,"radio, indienova",207,12,35000,1827,0,1827,0,249,0,0.9452054794520548,1,0,0,1,1,0,0,0,1,0,0
4903,386770,Caladrius Blaze,"Moss Co., Ltd.","H2 Interactive Co., Ltd.",274,57,35000,70,0,70,0,399,2,0.8277945619335347,1,0,0,0,0,0,0,0,0,0,0
4904,586880,Mini Ghost,@unepic_fran,@unepic_fran,365,16,35000,70,0,118,0,99,2,0.958005249343832,1,0,0,1,1,0,0,0,0,0,0
4905,584930,Conductor,Overflow,Overflow,271,18,35000,100,0,100,0,299,0,0.9377162629757786,1,0,0,1,1,0,0,0,0,0,0
4906,656140,PLANETS OF WAR,Indiecode Games,Indiecode Games,118,102,35000,17,0,18,0,99,0,0.5363636363636364,1,0,0,1,1,0,0,0,0,0,0
4907,675170,303 Squadron: Battle of Britain,Atomic Jelly,"Atomic Jelly, Movie Games S.A.",226,145,35000,89,0,156,0,299,2,0.6091644204851752,1,0,0,1,0,0,1,0,1,0,0
4908,626200,Dead Alliance,"IllFonic, Psyop Games",Maximum Games,46,81,35000,12,0,12,0,0,0,0.3622047244094488,1,0,0,0,0,0,0,0,0,0,0
4909,685790,Ruthless Safari,SharkGame,Laush Studio,134,128,35000,78,0,78,0,249,0,0.5114503816793893,1,0,0,1,0,0,0,0,0,0,0
4910,595120,Cold Space,IdeaX,IdeaX,101,34,35000,1433,0,1433,0,0,0,0.7481481481481481,1,0,0,1,0,0,0,0,0,0,0
4911,715010,Diamo XL,Adamvision Studios,Adamvision Studios,444,30,35000,70,0,92,0,48,0,0.9367088607594936,1,0,0,1,0,0,0,0,0,0,0
4912,751590,Dinosaurs A Prehistoric Adventure,Arcupion Art,Arcupion Art,88,112,35000,33,0,33,0,0,0,0.44,1,0,1,1,1,0,0,0,0,0,1
4913,596380,Coffee Crisis,Mega Cat Studios,Mega Cat Studios,116,51,35000,178,0,195,0,999,0,0.6946107784431138,1,0,0,1,0,0,0,0,0,0,0
4914,796620,X Mushrooms,ShaBi,ShaBi,140,67,35000,11,0,11,0,239,0,0.6763285024154589,1,0,1,1,1,0,0,0,0,0,0
4915,606890,Masters of Anima,Passtech Games,Focus Entertainment,261,51,35000,65,0,65,0,139,0,0.8365384615384616,1,1,1,0,1,0,0,0,0,0,0
4916,887450,Tunche,LEAP Game Studios,HypeTrain Digital,441,125,35000,340,0,340,0,999,5,0.7791519434628975,1,0,1,1,1,0,0,0,0,0,0
4917,916930,War Trigger Classic,Rocketeer Games Studio LLC,Rocketeer Games Studio LLC,502,335,35000,13,0,13,0,399,6,0.5997610513739546,1,0,0,1,0,0,0,0,1,0,0
4918,975120,~necromancy~Emily's Escape,PinkPeachStudio,PinkPeach,285,170,35000,110,0,146,0,439,0,0.6263736263736264,1,0,1,1,1,0,0,0,0,0,0
4919,951940,Almost There: The Platformer,Bony Yousuf,The Quantum Astrophysicists Guild,261,141,35000,12,0,12,0,99,1,0.6492537313432836,1,1,0,1,0,0,0,0,0,0,0
4920,1043340,No Time,Lost in Days Studio,Lost in Days Studio,1165,35,35000,2393,0,2393,0,714,6,0.9708333333333332,1,0,1,1,1,0,1,1,0,0,0
4921,922710,Knightin'+,Muzt Die Studios,Muzt Die Studios,200,32,35000,27,0,27,0,299,1,0.8620689655172413,1,0,0,1,1,0,0,0,0,0,0
4922,1113680,Hentai Girl Division,Mature Games,Mature Games,507,84,35000,145,0,153,0,79,2,0.8578680203045685,1,0,1,1,1,0,0,0,0,0,0
4923,889910,Hell Pie,Sluggerfly,Headup Publishing,653,46,35000,409,0,409,0,1874,4,0.9341917024320456,1,0,0,0,1,0,0,0,0,0,0
4924,1187940,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,MAGES. Inc.,PQube,141,156,35000,819,0,1566,0,1999,3,0.4747474747474747,1,0,1,0,1,0,0,0,0,0,0
4925,1254400,Malus,Rahman Abdul,team ramen,179,105,35000,168,0,168,0,999,0,0.6302816901408451,1,0,1,1,1,0,0,1,0,0,0
4926,1256060,Cosmodread,White Door Games,White Door Games,321,25,35000,416,0,499,0,1274,1,0.9277456647398844,1,0,0,1,1,0,0,0,0,0,0
4927,1306620,[Chilla's Art] Missing Children | 行方不明,Chilla's Art,Chilla's Art,311,48,35000,114,0,114,0,269,1,0.8662952646239555,1,1,0,1,1,0,1,0,0,0,0
4928,925950,Here Comes Niko!,Frog Vibes,Gears for Breakfast,764,68,35000,494,0,494,0,1374,6,0.9182692307692308,1,0,0,1,1,0,0,0,0,0,0
4929,1477700,Project Wunderwaffe,Gameparic,Gameparic,194,117,35000,302,0,302,0,899,3,0.6237942122186495,1,1,0,1,1,0,1,0,0,0,0
4930,1576240,The Shadow of Yidhra,WhitePeach, WhitePeach,711,35,35000,213,0,213,0,549,5,0.953083109919571,1,0,1,1,0,0,0,0,0,0,0
4931,1546400,GigaBash,Passion Republic Games,Passion Republic Games,668,55,35000,196,0,196,0,2624,19,0.9239280774550483,1,0,0,1,0,0,0,0,0,0,0
4932,1375400,Ghosts 'n Goblins Resurrection,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",566,113,35000,193,0,375,0,1499,14,0.833578792341679,1,0,0,0,0,0,0,0,0,0,0
4933,1422420,Dodgeball Academia,Pocket Trap,Humble Games,341,19,35000,552,0,552,0,1499,4,0.9472222222222222,1,0,1,1,1,1,0,0,0,0,0
4934,1662570,Rescue Party: Live!,Tag Studio,505 Games,124,48,35000,51,0,51,0,499,0,0.7209302325581395,1,0,0,1,0,0,1,0,0,0,0
4935,1546990,Grand Theft Auto: Vice City – The Definitive Edition,Rockstar Games,Rockstar Games,646,246,35000,829,1180,827,1180,2999,131,0.7242152466367713,1,0,0,0,1,0,0,0,0,0,0
4936,37700,Darkest of Days,8monkey Labs,Phantom EFX,230,73,35000,700,0,700,0,0,1,0.759075907590759,1,0,0,0,0,0,0,0,0,0,0
4937,288020,Rex Rocket,"Castle Pixel, LLC.","Castle Pixel, LLC.",181,59,35000,191,0,277,0,99,0,0.7541666666666667,1,0,0,1,1,0,0,0,0,0,0
4938,303590,Hidden in Plain Sight,Adam Spragg,Adam Spragg,466,5,35000,115,0,145,0,239,3,0.989384288747346,1,0,0,1,0,0,0,0,0,0,0
4939,325150,Run or Die,Team Flow,Team Flow,131,24,35000,73,0,73,0,99,0,0.8451612903225807,1,0,0,1,0,0,0,0,0,0,0
4940,342350,Into The Gloom,earrgames,"Flying Interactive, earrgames",178,42,35000,80,0,80,0,98,1,0.8090909090909091,1,0,0,1,1,0,0,0,1,0,0
4941,295490,Schrodinger’s Cat And The Raiders Of The Lost Quark,Italic Pig Limited,Italic Pig Limited,85,39,35000,128,0,128,0,999,0,0.6854838709677419,1,0,0,1,1,0,0,0,0,0,0
4942,366970,Mighty Switch Force! Hyper Drive Edition,WayForward,WayForward,230,17,35000,170,0,170,0,999,1,0.931174089068826,1,0,0,1,0,0,0,0,0,0,0
4943,278420,Spider: Rite of the Shrouded Moon,Tiger Style,Tiger Style,94,16,35000,15,0,15,0,249,0,0.8545454545454545,1,0,0,1,1,0,0,0,0,0,0
4944,339910,Uncraft World,Studio TeamShuriken,Studio TeamShuriken,395,71,35000,383,0,383,0,499,0,0.8476394849785408,1,0,0,1,0,0,0,1,0,0,0
4945,379640,Bloo Kid 2,winterworks GmbH,winterworks GmbH,237,26,35000,25,0,25,0,399,0,0.9011406844106464,1,0,0,1,0,0,0,0,0,0,0
4946,346460,Vector 36,Red River Studio,Red River Studio,204,43,35000,378,0,378,0,1999,0,0.8259109311740891,1,0,0,1,0,0,1,0,1,0,0
4947,399070,Dragon's Wake,Brainbox Software,Brainbox Software,363,46,35000,277,0,277,0,399,0,0.8875305623471883,1,0,0,1,1,0,0,0,0,0,0
4948,416550,Rubber Ducky and the Rainbow Gun,John Szymanski,John Szymanski,155,12,35000,225,0,256,0,49,0,0.9281437125748504,1,0,0,1,0,0,0,0,0,0,0
4949,217120,Waves 2: Notorious,Squid In A Box Ltd,Squid In A Box Ltd,228,20,35000,19,0,19,0,0,1,0.9193548387096774,1,0,0,0,0,0,0,1,0,0,0
4950,380670,Final Approach,Phaser Lock Interactive,Phaser Lock Interactive,330,21,35000,17,0,17,0,1499,0,0.9401709401709402,1,1,0,1,0,0,1,0,0,0,0
4951,439440,Of Carrots And Blood,Trite Games,Trite Games,75,30,35000,46,0,81,0,299,0,0.7142857142857143,1,0,0,1,0,0,0,0,0,0,0
4952,454900,Amaranthine,Roman Kozhukhov,Roman Kozhukhov,98,9,35000,402,0,402,0,89,0,0.9158878504672896,1,0,0,1,0,0,0,0,0,0,0
4953,465430,Vertigo,"Zach Tsiakalis-Brown, George Eracleous, Errol Bucy",Zulubo Productions,203,47,35000,149,0,149,0,0,0,0.812,1,0,0,1,1,0,0,0,0,0,0
4954,518670,Intensive Exposure,Fireline Games,Fireline Games,153,24,35000,120,0,120,0,49,0,0.864406779661017,1,0,0,1,0,0,1,0,0,0,0
4955,408250,Eagle Flight,Ubisoft Montreal Studio,Ubisoft,219,146,35000,430,0,430,0,499,0,0.6,1,0,0,0,0,0,1,0,0,0,0
4956,551190,123 Slaughter Me Street 2,"Nate Sanders, John Kolbek","Impulse Game Studios, LLC.",145,27,35000,148,0,148,0,279,0,0.8430232558139535,1,1,0,0,1,0,0,0,0,0,0
4957,575050,Little Triangle,Cotton Game,Cotton Game,485,45,35000,309,0,425,0,999,1,0.9150943396226416,1,0,0,1,1,0,0,0,1,0,0
4958,463700,Super Cloudbuilt,"Coilworks, Double Eleven",Double Eleven,243,35,35000,228,0,311,0,0,0,0.8741007194244604,1,0,0,1,0,0,0,0,0,0,0
4959,629540,Alien Arena: Warriors Of Mars,"COR Entertainment, LLC","COR Entertainment, LLC",117,33,35000,27,0,27,0,0,1,0.78,1,0,0,1,0,0,0,0,0,0,0
4960,610190,WARRIORS ALL-STARS,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",480,177,35000,16,0,16,0,5999,5,0.730593607305936,1,0,0,0,0,0,0,0,0,0,0
4961,678520,Gal*Gun VR,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",390,73,35000,18,0,18,0,899,1,0.8423326133909287,1,0,0,1,1,0,1,0,0,0,0
4962,705710,Sense of The Devil,Racing Bros,ANPA.US,49,82,35000,8,0,8,0,30,0,0.3740458015267175,1,0,0,1,0,0,0,0,0,0,0
4963,661990,Arcana Heart 3 LOVEMAX SIXSTARS!!!!!! XTEND,Team Arcana,Arc System Works,231,46,35000,328,0,328,0,599,6,0.8339350180505415,1,0,0,0,0,0,0,0,0,0,0
4964,574180,Remnants,Immortal Hand Studios,Immortal Hand Studios,536,175,35000,4719,2,5441,2,1599,14,0.7538677918424754,1,0,1,1,1,0,1,1,0,1,0
4965,869170,Oneiros,Coal Valley Games,Coal Valley Games,189,35,35000,6,0,6,0,124,0,0.84375,1,0,0,1,1,0,0,0,0,0,0
4966,1035610,Hentai Mosaique Vip Room,Lil Hentai Games,Lil Hentai Games,296,21,35000,81,0,85,0,49,32,0.9337539432176656,1,0,1,1,0,0,1,0,0,0,0
4967,856210,bit Dungeon III,Kinto Games LLC,Kinto Games LLC,135,44,35000,139,0,139,0,199,1,0.7541899441340782,1,0,1,1,1,0,0,0,0,1,0
4968,1057780,Jump Off The Bridge,Cody Penn,Cody Penn,186,23,35000,51,0,51,0,399,2,0.8899521531100478,1,0,0,1,1,0,0,1,0,0,0
4969,1045840,Intruders: Hide and Seek,Tessera Studios,Daedalic Entertainment,199,74,35000,194,0,194,0,199,0,0.7289377289377289,1,0,0,1,1,0,0,0,0,0,0
4970,1062340,KATANA KAMI: A Way of the Samurai Story,Acquire Corp.,"Spike Chunsoft Co., Ltd. ",191,132,35000,794,0,794,0,899,7,0.5913312693498453,1,0,1,0,0,0,0,0,0,0,0
4971,1188540,Apex Aim Trainer,SharkFishFish,SharkFishFish,514,142,35000,270,0,369,0,499,3,0.7835365853658537,1,0,0,1,0,0,0,1,0,0,0
4972,975510,Panzer Paladin,Tribute Games Inc.,Tribute Games Inc.,370,112,35000,435,0,169,0,799,2,0.7676348547717843,1,0,0,0,0,0,0,0,0,0,0
4973,1315200,Kingdom Under Fire: Heroes,Blueside,"Blueside, Incredi Soft",270,77,35000,29,0,29,0,999,5,0.7780979827089337,1,1,1,0,0,0,0,0,0,0,0
4974,1318090,Vertigo Remastered,"Zach Tsiakalis-Brown, George Eracleous, Errol Bucy",Zulubo Productions,753,55,35000,254,0,254,0,1249,6,0.931930693069307,1,0,0,1,1,0,0,0,0,0,0
4975,1899810,Dread X Collection 5,"Christopher Yabsley, Stroboskop, VisceralError, Nikk F., FYRE Games, Roope Tamminen, Shakles, Darkstone Digital, Philisophic Games, Colorfiction, iwilliams, Matt Reeves, Abbey 'Scruncho' Smith",DreadXP,167,31,35000,191,0,191,0,669,1,0.8434343434343434,1,0,0,1,1,0,0,0,0,0,0
4976,1685750,Capcom Fighting Collection,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",460,39,35000,346,0,479,0,1999,21,0.9218436873747496,1,0,0,0,0,0,0,0,0,0,0
4977,212110,Sugar Cube: Bittersweet Factory,Turtle Cream,Turtle Cream,142,53,35000,124,0,149,0,174,0,0.7282051282051282,1,0,0,1,0,0,0,0,0,0,0
4978,315340,A.R.E.S. Extinction Agenda EX,Extend Studio,ORiGO GAMES,146,52,35000,112,0,112,0,999,0,0.7373737373737373,1,0,0,1,0,0,0,0,0,0,0
4979,329320,QbQbQb,Rezoner,Rezoner,92,11,35000,32,0,32,0,399,0,0.8932038834951457,1,0,0,1,0,0,0,0,0,0,0
4980,346040,Joe's Diner,VIS-Games,United Independent Entertainment,84,137,35000,194,0,196,0,49,0,0.3800904977375565,1,0,0,1,1,0,0,0,0,0,0
4981,339700,"I, Gladiator",Steel Monkeys,Next Dimension Game Adventures Ltd.,98,55,35000,159,0,159,0,799,0,0.6405228758169934,1,0,1,1,1,0,0,0,0,0,0
4982,336250,Monster Jam Battlegrounds,Team6 game studios B.V.,GameMill Entertainment,58,69,35000,225,0,241,0,0,0,0.4566929133858268,1,0,0,0,0,1,0,0,0,0,0
4983,420770,The Legend of Dark Witch,INSIDE SYSTEM,INSIDE SYSTEM,173,61,35000,316,0,484,0,139,0,0.7393162393162394,1,0,0,1,1,0,0,0,0,0,0
4984,416380,The Hurricane of the Varstray -Collateral hazard-,Studio SiestA,"Rocket-Engine Co.,Ltd.",145,48,35000,61,0,61,0,999,0,0.7512953367875648,1,0,0,1,0,0,0,0,0,0,0
4985,433600,A Legend of Luca,Legend Studio,Legend Studio,164,41,35000,228,0,238,0,499,0,0.8,1,0,0,1,1,0,0,0,0,0,0
4986,451600,CounterAttack,Relative Games,Relative Software LTD.,236,24,35000,266,0,266,0,599,2,0.9076923076923076,1,0,0,1,1,0,0,0,0,0,0
4987,368800,Apocalypse: Party's Over,"Hoplon, Izyplay Game Studio",Hoplon,140,22,35000,257,0,298,0,0,1,0.8641975308641975,1,0,0,1,0,0,0,0,0,0,0
4988,531890,Guardian's Oath,Nodamex,NDMX Game Studios,108,39,35000,82,0,119,0,99,0,0.7346938775510204,1,0,1,1,0,0,0,0,0,0,0
4989,528720,Shu,"Coatsink, Secret Lunch",Coatsink,131,33,35000,157,0,189,0,499,0,0.7987804878048781,1,0,0,1,1,0,0,0,0,0,0
4990,532270,Lethal VR,Three Fields Entertainment,Team17 Digital Ltd,149,40,35000,61,0,61,0,199,0,0.7883597883597884,1,0,0,0,0,0,1,0,0,0,0
4991,497080,Construct: Escape the System,Oliver Boyce,Immanitas Entertainment,91,31,35000,183,0,196,0,799,1,0.7459016393442623,1,0,0,1,1,0,0,0,0,0,0
4992,416020,Heavy Gear Assault,MekTek Studios,Stompy Bot Productions,83,159,35000,208,0,208,0,0,0,0.3429752066115702,1,0,0,1,0,0,1,1,0,0,0
4993,523640,The Works of Mercy,Peпtacle,Peпtacle,85,133,35000,14,0,14,0,699,0,0.3899082568807339,1,0,0,1,1,0,1,0,0,0,0
4994,622890,NecroWorm,"postpunkpl, atabiszewski",Walkabout,105,108,35000,138,0,138,0,49,1,0.4929577464788732,1,0,0,1,0,0,0,0,0,0,0
4995,664750,Wrongworld,Sludj Games,Sludj Games,418,24,35000,35,0,35,0,299,3,0.9457013574660632,1,0,0,1,1,0,1,0,0,0,0
4996,718180,Super Dungeon Boy,Tower Up Studios,Tower Up Studios,170,39,35000,400,0,400,0,49,0,0.8133971291866029,1,0,0,1,0,0,0,0,0,0,0
4997,725280,Psi Project,Vyacheslav Shilikhin,Droid Riot,58,83,35000,4,0,4,0,28,0,0.4113475177304964,1,0,0,1,1,0,1,0,0,0,0
4998,434660,Octahedron: Transfixed Edition,Demimonde,Square Enix,141,14,35000,91,0,91,0,324,0,0.9096774193548388,1,0,0,1,0,0,0,0,0,0,0
4999,703880,Swords and Soldiers 2 Shawarmageddon,Ronimo Games,Ronimo Games,177,74,35000,99,0,110,0,199,1,0.7051792828685259,1,1,0,1,0,0,0,0,0,0,0
5000,839420,Krampus is Home,"Regl Studios, Roger G Lugo",Regl Studios,145,34,35000,121,0,121,0,299,0,0.8100558659217877,1,0,0,1,1,0,0,0,0,0,0
5001,923570,Eternal Radiance,Visualnoveler,Visualnoveler,375,71,35000,320,0,320,0,799,2,0.8408071748878924,1,0,1,0,1,0,0,0,1,0,0
5002,871200,FIGHTING EX LAYER,ARIKA,ARIKA,500,100,35000,517,0,979,0,799,2,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0
5003,867400,Out of Reach: Treasure Royale,Space Boat Studios,PlayWay S.A.,278,188,35000,115,0,115,0,149,9,0.5965665236051502,1,0,0,0,0,0,0,0,0,1,0
5004,1055610,Deep Space Battle Simulator,yeswecamp,yeswecamp,290,63,35000,5,0,5,0,649,1,0.8215297450424929,1,1,0,1,0,0,0,0,1,0,0
5005,1132760,Dwerve,Half Human Games,"Half Human Games, Electronic Sheep Games",388,129,35000,97,0,103,0,1699,3,0.7504835589941973,1,1,1,1,1,0,0,0,0,0,0
5006,1197220,Another Try,Hoki Wolf Studio,Hoki Wolf Studio,169,95,35000,4,0,4,0,149,0,0.6401515151515151,1,0,0,1,1,0,0,0,0,1,0
5007,1206480,Swordsman VR,Sinn Studio Inc.,Sinn Studio Inc.,344,126,35000,47,0,47,0,1999,3,0.7319148936170212,1,0,1,0,0,0,0,0,0,0,0
5008,1190170,OlliOlli World,Roll7,Private Division,1035,88,35000,843,0,1208,0,1799,21,0.9216384683882458,1,0,0,1,0,1,0,0,0,0,0
5009,1678430,PowerSlave Exhumed,"Nightdive Studios, Lobotomy Software","Nightdive Studios, Throwback Entertainment",462,39,35000,285,0,285,0,1999,5,0.9221556886227544,1,0,0,0,1,0,0,0,0,0,0
5010,1668080,Flåklypa Grand Prix,"Ravn Studio, Rock Pocket Games, Invictus Games",Ravn Studio,152,142,35000,217,0,217,0,1749,3,0.5170068027210885,1,0,0,0,0,0,0,0,0,0,0
5011,1782330,Green Hell VR,Incuvo,Incuvo,518,155,35000,1249,59,1249,59,1624,7,0.7696879643387816,1,0,0,1,1,0,1,0,0,0,0
5012,1872550,Destroy All Humans! – Clone Carnage,THQ Nordic,THQ Nordic,75,117,35000,1,0,1,0,0,0,0.390625,1,0,0,0,1,0,0,0,0,0,0
5013,1963210,VALKYRIE ELYSIUM,"Square Enix, Soleil Ltd.",Square Enix,495,276,35000,364,0,475,0,2999,32,0.642023346303502,1,0,1,0,0,0,0,0,0,0,0
5014,2143770,Drift racing car,Musa CANDIR,Musa CANDIR,139,3,35000,1371,0,1371,0,199,68,0.9788732394366196,1,0,0,1,1,1,1,0,0,0,0
5015,94600,Hector: Episode 1,Telltale,Telltale,93,32,35000,82,0,111,0,374,0,0.744,1,0,0,0,1,0,0,0,0,0,0
5016,229890,Joe Danger,Hello Games,Hello Games,102,24,35000,54,0,56,0,299,1,0.8095238095238095,1,0,0,1,0,0,0,0,0,0,0
5017,263640,CDF Ghostship,MadAboutGamesStudios,MadAboutGamesStudios,43,64,35000,285,0,285,0,339,0,0.4018691588785046,1,0,0,1,1,0,0,0,1,0,0
5018,293720,Dark Raid,Vector Games,Vector Games,29,107,35000,1,0,1,0,399,0,0.213235294117647,1,0,0,1,0,0,0,0,0,0,0
5019,298400,Knightmare Tower,Juicy Beast,Juicy Beast,549,36,35000,221,8,221,8,99,3,0.9384615384615383,1,0,0,1,0,0,0,0,0,0,0
5020,329770,4089: Ghost Within,Phr00t's Software,Phr00t's Software,61,43,35000,670,0,670,0,599,0,0.5865384615384616,1,0,1,1,0,0,0,0,0,0,0
5021,405650,Zero Reflex : Black Eye Edition,Exordium Games,Exordium Games,184,51,35000,5,0,8,0,399,0,0.7829787234042553,1,0,0,1,0,0,0,0,0,0,0
5022,409340,Perraw - FPS Clone War Alpha,Oblion Studio,Oblion Studio,84,34,35000,247,0,253,0,51,1,0.711864406779661,1,0,0,1,0,0,0,1,0,0,0
5023,412050,HordeZ,Zenz VR,Zenz VR,334,64,35000,327,0,372,0,339,0,0.8391959798994975,1,0,0,1,0,0,0,0,0,0,0
5024,422110,Wand Wars,Moonradish Inc.,Moonradish Inc.,195,11,35000,695,0,695,0,599,0,0.9466019417475728,1,0,0,1,0,1,0,0,0,0,0
5025,402880,Age of Barbarian Extended Cut,Crian Soft,Crian Soft,572,156,35000,76,0,76,0,649,1,0.7857142857142857,1,0,1,1,1,0,0,0,0,0,0
5026,492270,The Cat! Porfirio's Adventure,Cats Who Play,Cats Who Play,262,60,35000,96,0,96,0,101,0,0.8136645962732919,1,0,0,1,1,0,0,0,0,0,0
5027,518120,Chimpact 1 - Chuck's Adventure,Yippee Entertainment LTD,"Yippee Entertainment LTD, KPL",149,55,35000,5,0,8,0,599,0,0.7303921568627451,1,0,0,0,1,0,0,0,0,0,0
5028,589760,Revhead,Creative Pudding Hungary Llc.,Creative Pudding Hungary Llc.,441,77,35000,1694,0,1694,0,799,13,0.8513513513513513,1,1,0,1,1,1,1,0,0,0,0
5029,579120,Unlucky Seven,Puzzling Dream,"SIG Publishing, Art Games Studio S.A.",63,62,35000,10,0,10,0,79,0,0.504,1,0,0,1,1,0,0,1,0,0,0
5030,640380,UBERMOSH Vol.5,Walter Machado,Walter Machado,293,18,35000,1322,0,2529,0,27,0,0.9421221864951768,1,0,0,1,0,0,0,0,0,0,0
5031,581910,Iron Armada,Bluedrake42 Limited Company,Bluedrake42 Limited Company,122,32,35000,37,0,38,0,0,0,0.7922077922077922,1,1,0,1,1,0,0,1,0,0,0
5032,666100,Shooty Fruity,nDreams / Near Light,nDreams,174,20,35000,121,0,121,0,599,1,0.8969072164948454,1,0,0,0,0,0,1,0,0,0,0
5033,700160,Semblance,Nyamakop,Good Shepherd Entertainment,257,35,35000,229,0,229,0,199,0,0.8801369863013698,1,0,0,1,1,0,0,0,0,0,0
5034,720350,Mundaun,Hidden Fields,MWM Interactive,781,40,35000,1266,0,1266,0,1999,0,0.951278928136419,1,0,0,1,1,0,0,0,0,0,0
5035,992730,Project Downfall,"MGP Studios, Solid9 Studio",MGP Studios,263,52,35000,229,0,229,0,1359,1,0.834920634920635,1,0,0,1,1,0,0,0,1,0,0
5036,977720,Starpoint Gemini 3,Little Green Men Games,Little Green Men Games,377,355,35000,4061,0,4061,0,899,7,0.5150273224043715,1,0,1,1,0,0,1,0,0,0,0
5037,1133320,Westworld Awakening,Survios,"Warner Bros. Interactive Entertainment, HBO",278,57,35000,31,0,31,0,599,2,0.8298507462686567,1,0,0,0,1,0,0,0,0,0,0
5038,1167320,Artificial Extinction,100Hr Games,100Hr Games,192,57,35000,66,0,66,0,1399,0,0.7710843373493976,1,1,1,1,1,0,0,0,0,0,0
5039,1258710,"BEAR, VODKA, FALL OF BERLIN! ",Rabotiagi games,Rabotiagi games,369,31,35000,9,0,9,0,79,0,0.9225,1,0,0,1,1,0,1,0,0,0,0
5040,1427890,Blaston,Resolution Games,Resolution Games,464,34,35000,174,0,174,0,0,5,0.931726907630522,1,1,0,1,0,0,0,0,0,0,0
5041,1323470,GetsuFumaDen: Undying Moon,"Konami Digital Entertainment, GuruGuru",Konami Digital Entertainment,675,179,35000,8,0,8,0,1499,19,0.7903981264637002,1,0,0,1,0,0,0,0,1,0,0
5042,1598160,Bloodwash,"Black Eyed Priest, Henry Hoare",Torture Star Video,814,75,35000,122,0,129,0,639,5,0.9156355455568054,1,0,0,0,0,0,0,0,0,0,0
5043,1591290,Tree Simulator 2022,Revmatek,Revmatek,1131,31,35000,10,0,10,0,224,26,0.9733218588640276,1,0,0,1,1,0,1,0,0,0,0
5044,1650810,Loopmancer,eBrain Studio,Xu,398,118,35000,522,0,522,0,1749,5,0.7713178294573644,1,0,1,1,1,0,0,0,0,0,0
5045,1802720,Sixtar Gate: STARTRAIL,"Lyrebird Studio, Starlike Inc.","CFK Co., Ltd.",905,46,35000,1383,0,1383,0,2499,34,0.9516298633017876,1,0,0,1,0,0,0,1,0,0,0
5046,263340,Continue?9876543210,Jason Oda,Jason Oda,97,75,10000,52,0,52,0,999,0,0.563953488372093,1,0,0,1,1,0,0,0,0,0,0
5047,318860,Malebolgia,DascuMaru,DascuMaru,79,48,10000,19,0,37,0,649,0,0.6220472440944882,1,0,0,1,1,0,0,0,1,0,0
5048,358410,Rise of the Triad: Dark War,Apogee Software,Apogee Entertainment,94,16,10000,13,0,13,0,69,1,0.8545454545454545,1,0,0,0,0,0,0,0,0,0,0
5049,350600,BIOS,PIXYUL,PIXYUL,113,71,10000,44,0,44,0,299,0,0.6141304347826086,1,0,0,1,0,0,0,0,1,0,0
5050,389670,Pacer,R8 Games Ltd,R8 Games Ltd,558,205,10000,2011,0,2011,0,3999,0,0.7313237221494102,1,0,0,1,0,1,1,0,1,0,0
5051,324190,CodeSpells,"ThoughtSTEM, LLC","ThoughtSTEM, LLC",102,137,10000,6,0,6,0,499,1,0.4267782426778242,1,0,0,1,1,0,1,1,0,0,0
5052,399640,Flamebreak,Nimbly Games,Nimbly Games,469,29,10000,226,0,277,0,499,2,0.9417670682730924,1,0,1,1,0,0,0,0,0,0,0
5053,440340,Banzai Escape,XenoAisam,Xenoaisam Studio,98,44,10000,168,0,168,0,449,0,0.6901408450704225,1,0,0,0,0,0,0,0,0,0,0
5054,392030,Murasaki,Katatema,PLAYISM,93,9,10000,68,0,68,0,99,2,0.9117647058823528,1,0,0,1,0,0,0,0,0,0,0
5055,436470,Gamma Bros,Pixeljam,Pixeljam,125,14,10000,7,0,11,0,0,1,0.8992805755395683,1,0,0,1,0,0,0,0,0,0,1
5056,489610,Chicken Assassin: Reloaded,OneShark,Akupara Games,783,57,10000,213,0,298,0,149,1,0.9321428571428572,1,0,1,1,0,0,0,0,0,0,0
5057,515650,Straimium Immortaly,caiys,caiys,144,12,10000,80,0,80,0,384,0,0.9230769230769232,1,0,0,1,0,0,0,0,0,0,0
